Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	median_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
NS.2150.TSP0336---TSP200X.BS_453_R2	NS.2150.TSP0336---TSP200X.BS_453_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2197182.0	0.0	251.0	48.0	6.2096347372490275	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0337---TSP200X.BS_454_R1	NS.2150.TSP0337---TSP200X.BS_454_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3074748.0	0.0	251.0	48.0	4.826162889169494	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0337---TSP200X.BS_454_R2	NS.2150.TSP0337---TSP200X.BS_454_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3074748.0	0.0	251.0	48.0	5.934543155998018	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0338---TSP200X.BS_455_R1	NS.2150.TSP0338---TSP200X.BS_455_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2270293.0	0.0	251.0	48.0	5.338097113703964	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0338---TSP200X.BS_455_R2	NS.2150.TSP0338---TSP200X.BS_455_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2270293.0	0.0	251.0	48.0	5.8607056650627785	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0339---TSP200X.BS_456_R1	NS.2150.TSP0339---TSP200X.BS_456_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1535754.0	0.0	251.0	48.0	6.47063266642965	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0339---TSP200X.BS_456_R2	NS.2150.TSP0339---TSP200X.BS_456_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1535754.0	0.0	251.0	48.0	7.349091053173343	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0340---TSP200X.BS_457_R1	NS.2150.TSP0340---TSP200X.BS_457_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2105859.0	0.0	251.0	48.0	6.134215168165758	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0340---TSP200X.BS_457_R2	NS.2150.TSP0340---TSP200X.BS_457_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2105859.0	0.0	251.0	48.0	11.620424438277862	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0341---TSP200X.BS_458_R1	NS.2150.TSP0341---TSP200X.BS_458_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3297119.0	0.0	251.0	48.0	4.563550097745343	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0341---TSP200X.BS_458_R2	NS.2150.TSP0341---TSP200X.BS_458_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3297119.0	0.0	251.0	48.0	6.487081290374823	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0342---TSP200X.BS_459_R1	NS.2150.TSP0342---TSP200X.BS_459_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	999785.0	0.0	251.0	47.0	6.753151927664448	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0342---TSP200X.BS_459_R2	NS.2150.TSP0342---TSP200X.BS_459_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	999785.0	0.0	251.0	47.0	7.192546397475458	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0343---TSP200X.BS_460_R1	NS.2150.TSP0343---TSP200X.BS_460_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	865232.0	0.0	251.0	46.0	6.947731937792407	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0343---TSP200X.BS_460_R2	NS.2150.TSP0343---TSP200X.BS_460_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	865232.0	0.0	251.0	47.0	7.286600588050372	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0344---TSP200X.BS_461_R1	NS.2150.TSP0344---TSP200X.BS_461_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1407048.0	0.0	251.0	49.0	6.047341668514507	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0344---TSP200X.BS_461_R2	NS.2150.TSP0344---TSP200X.BS_461_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1407048.0	0.0	251.0	49.0	7.407822100935313	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0345---TSP200X.BS_462_R1	NS.2150.TSP0345---TSP200X.BS_462_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	804147.0	0.0	251.0	48.0	6.872872745903423	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0345---TSP200X.BS_462_R2	NS.2150.TSP0345---TSP200X.BS_462_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	804147.0	0.0	251.0	48.0	7.330251807194456	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0346---TSP200X.BS_463_R1	NS.2150.TSP0346---TSP200X.BS_463_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	589958.0	0.0	251.0	46.0	7.3866275226372045	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0346---TSP200X.BS_463_R2	NS.2150.TSP0346---TSP200X.BS_463_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	589958.0	0.0	251.0	47.0	8.335000118652513	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0347---TSP200X.BS_464_R1	NS.2150.TSP0347---TSP200X.BS_464_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	532011.0	0.0	251.0	46.0	7.068462870128625	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0347---TSP200X.BS_464_R2	NS.2150.TSP0347---TSP200X.BS_464_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	532011.0	0.0	251.0	46.0	7.594391845281395	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0348---TSP200X.BS_465_R1	NS.2150.TSP0348---TSP200X.BS_465_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	538303.0	0.0	251.0	48.0	6.067586470816622	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0348---TSP200X.BS_465_R2	NS.2150.TSP0348---TSP200X.BS_465_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	538303.0	0.0	251.0	48.0	6.1656724930011535	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0349---TSP200X.BS_466_R1	NS.2150.TSP0349---TSP200X.BS_466_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1655705.0	0.0	251.0	48.0	6.32836593199309	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0349---TSP200X.BS_466_R2	NS.2150.TSP0349---TSP200X.BS_466_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1655705.0	0.0	251.0	49.0	6.9382029516247075	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0350---TSP200X.BS_467_R1	NS.2150.TSP0350---TSP200X.BS_467_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2409005.0	0.0	251.0	48.0	5.177773650686165	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0350---TSP200X.BS_467_R2	NS.2150.TSP0350---TSP200X.BS_467_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2409005.0	0.0	251.0	48.0	6.485542310297217	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0351---TSP200X.BS_468_R1	NS.2150.TSP0351---TSP200X.BS_468_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2640014.0	0.0	251.0	48.0	5.168767803076242	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0351---TSP200X.BS_468_R2	NS.2150.TSP0351---TSP200X.BS_468_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2640014.0	0.0	251.0	48.0	5.865841093312759	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0352---TSP200X.BS_469_R1	NS.2150.TSP0352---TSP200X.BS_469_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	945304.0	0.0	251.0	48.0	7.4955781420580045	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0352---TSP200X.BS_469_R2	NS.2150.TSP0352---TSP200X.BS_469_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	945304.0	0.0	251.0	48.0	7.564021732691282	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0353---TSP200X.BS_470_R1	NS.2150.TSP0353---TSP200X.BS_470_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1251162.0	0.0	251.0	48.0	7.244945099035936	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0353---TSP200X.BS_470_R2	NS.2150.TSP0353---TSP200X.BS_470_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1251162.0	0.0	251.0	48.0	8.339197595646679	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0354---TSP200X.BS_471_R1	NS.2150.TSP0354---TSP200X.BS_471_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3134892.0	0.0	251.0	48.0	4.936756309139598	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0354---TSP200X.BS_471_R2	NS.2150.TSP0354---TSP200X.BS_471_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3134892.0	0.0	251.0	48.0	5.652965841112651	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0355---TSP200X.BS_472_R1	NS.2150.TSP0355---TSP200X.BS_472_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	581847.0	0.0	251.0	46.0	8.139081236132522	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0355---TSP200X.BS_472_R2	NS.2150.TSP0355---TSP200X.BS_472_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	581847.0	0.0	251.0	46.0	7.812191177405745	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0356---TSP200X.BS_473_R1	NS.2150.TSP0356---TSP200X.BS_473_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2124188.0	0.0	251.0	48.0	5.606168840399726	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0356---TSP200X.BS_473_R2	NS.2150.TSP0356---TSP200X.BS_473_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2124188.0	0.0	251.0	48.0	6.038402537742424	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0357---TSP200X.BS_474_R1	NS.2150.TSP0357---TSP200X.BS_474_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3233301.0	0.0	251.0	47.0	4.376943334348846	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0357---TSP200X.BS_474_R2	NS.2150.TSP0357---TSP200X.BS_474_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3233301.0	0.0	251.0	48.0	6.009141524511122	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0358---TSP200X.BS_475_R1	NS.2150.TSP0358---TSP200X.BS_475_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1129570.0	0.0	251.0	49.0	6.672627637065432	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0358---TSP200X.BS_475_R2	NS.2150.TSP0358---TSP200X.BS_475_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1129570.0	0.0	251.0	49.0	7.404941703480085	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0359---TSP200X.BS_476_R1	NS.2150.TSP0359---TSP200X.BS_476_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	28810.0	0.0	251.0	50.0	15.171815341895176	251.0	251	pass	pass	warn	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0359---TSP200X.BS_476_R2	NS.2150.TSP0359---TSP200X.BS_476_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	28810.0	0.0	251.0	50.0	14.592155501561956	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0360---TSP200X.BS_477_R1	NS.2150.TSP0360---TSP200X.BS_477_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	392176.0	0.0	251.0	47.0	7.283209579372526	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0360---TSP200X.BS_477_R2	NS.2150.TSP0360---TSP200X.BS_477_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	392176.0	0.0	251.0	47.0	8.45615233976582	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0361---TSP200X.BS_478_R1	NS.2150.TSP0361---TSP200X.BS_478_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2562065.0	0.0	251.0	48.0	5.166051324023009	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0361---TSP200X.BS_478_R2	NS.2150.TSP0361---TSP200X.BS_478_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2562065.0	0.0	251.0	48.0	6.211978872738324	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0362---TSP200X.BS_479_R1	NS.2150.TSP0362---TSP200X.BS_479_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1278035.0	0.0	251.0	48.0	6.650287355197627	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0362---TSP200X.BS_479_R2	NS.2150.TSP0362---TSP200X.BS_479_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1278035.0	0.0	251.0	48.0	7.3520678228687	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0363---TSP200X.BS_480_R1	NS.2150.TSP0363---TSP200X.BS_480_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	444096.0	0.0	251.0	46.0	8.458756665225536	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0363---TSP200X.BS_480_R2	NS.2150.TSP0363---TSP200X.BS_480_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	444096.0	0.0	251.0	47.0	8.6195327136475	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0364---TSP200X.BS_481_R1	NS.2150.TSP0364---TSP200X.BS_481_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2189763.0	0.0	251.0	48.0	5.252814749632678	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0364---TSP200X.BS_481_R2	NS.2150.TSP0364---TSP200X.BS_481_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2189763.0	0.0	251.0	48.0	6.692461678067269	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0365---TSP200X.BS_482_R1	NS.2150.TSP0365---TSP200X.BS_482_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2270764.0	0.0	251.0	48.0	5.920480458202629	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0365---TSP200X.BS_482_R2	NS.2150.TSP0365---TSP200X.BS_482_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2270764.0	0.0	251.0	48.0	6.188664711072262	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0366---TSP200X.BS_483_R1	NS.2150.TSP0366---TSP200X.BS_483_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1304591.0	0.0	251.0	49.0	6.352565670006921	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0366---TSP200X.BS_483_R2	NS.2150.TSP0366---TSP200X.BS_483_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1304591.0	0.0	251.0	49.0	7.452144005285947	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0367---TSP200X.BS_484_R1	NS.2150.TSP0367---TSP200X.BS_484_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	965631.0	0.0	251.0	48.0	7.045755573298703	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0367---TSP200X.BS_484_R2	NS.2150.TSP0367---TSP200X.BS_484_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	965631.0	0.0	251.0	48.0	7.434206234058352	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0368---TSP200X.BS_485_R1	NS.2150.TSP0368---TSP200X.BS_485_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1099551.0	0.0	251.0	48.0	6.802958662217577	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0368---TSP200X.BS_485_R2	NS.2150.TSP0368---TSP200X.BS_485_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1099551.0	0.0	251.0	48.0	7.457771399416671	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0369---TSP200X.BS_486_R1	NS.2150.TSP0369---TSP200X.BS_486_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2417374.0	0.0	251.0	47.0	5.0331643954452225	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0369---TSP200X.BS_486_R2	NS.2150.TSP0369---TSP200X.BS_486_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2417374.0	0.0	251.0	47.0	5.680308261152576	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0370---TSP200X.BS_487_R1	NS.2150.TSP0370---TSP200X.BS_487_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1264931.0	0.0	251.0	48.0	6.248325007450999	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0370---TSP200X.BS_487_R2	NS.2150.TSP0370---TSP200X.BS_487_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1264931.0	0.0	251.0	48.0	7.380955957281464	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0371---TSP200X.BS_488_R1	NS.2150.TSP0371---TSP200X.BS_488_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2122965.0	0.0	251.0	48.0	5.2859988300797145	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0371---TSP200X.BS_488_R2	NS.2150.TSP0371---TSP200X.BS_488_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2122965.0	0.0	251.0	48.0	6.651014931136344	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0372---TSP200X.BS_489_R1	NS.2150.TSP0372---TSP200X.BS_489_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1976587.0	0.0	251.0	48.0	5.965391495242063	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0372---TSP200X.BS_489_R2	NS.2150.TSP0372---TSP200X.BS_489_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1976587.0	0.0	251.0	48.0	6.494726300674432	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0373---TSP200X.BS_490_R1	NS.2150.TSP0373---TSP200X.BS_490_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2254199.0	0.0	251.0	49.0	5.399016319549857	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0373---TSP200X.BS_490_R2	NS.2150.TSP0373---TSP200X.BS_490_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2254199.0	0.0	251.0	49.0	6.128466512738517	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0374---TSP200X.BS_491_R1	NS.2150.TSP0374---TSP200X.BS_491_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2322470.0	0.0	251.0	49.0	5.155204956361944	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0374---TSP200X.BS_491_R2	NS.2150.TSP0374---TSP200X.BS_491_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2322470.0	0.0	251.0	49.0	6.669125028966855	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0375---TSP200X.BS_492_R1	NS.2150.TSP0375---TSP200X.BS_492_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	5241352.0	0.0	251.0	48.0	4.13074763176104	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0375---TSP200X.BS_492_R2	NS.2150.TSP0375---TSP200X.BS_492_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	5241352.0	0.0	251.0	48.0	5.467821312302281	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0376---TSP200X.BS_493_R1	NS.2150.TSP0376---TSP200X.BS_493_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2860629.0	0.0	251.0	48.0	4.964330660605585	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0376---TSP200X.BS_493_R2	NS.2150.TSP0376---TSP200X.BS_493_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2860629.0	0.0	251.0	48.0	5.71532379504168	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0377---TSP200X.BS_Chrim_25_R1	NS.2150.TSP0377---TSP200X.BS_Chrim_25_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	173334.0	0.0	251.0	46.0	10.48092122722605	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0377---TSP200X.BS_Chrim_25_R2	NS.2150.TSP0377---TSP200X.BS_Chrim_25_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	173334.0	0.0	251.0	47.0	13.553024796058477	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0378---TSP200X.BS_Chrim_59_R1	NS.2150.TSP0378---TSP200X.BS_Chrim_59_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	34035.0	0.0	251.0	50.0	14.36168649919201	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0378---TSP200X.BS_Chrim_59_R2	NS.2150.TSP0378---TSP200X.BS_Chrim_59_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	34035.0	0.0	251.0	50.0	13.35683854855296	251.0	251	pass	pass	warn	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0379---TSP200X.BS_Chrim_77_R1	NS.2150.TSP0379---TSP200X.BS_Chrim_77_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	28625.0	0.0	251.0	50.0	14.934497816593886	251.0	251	pass	pass	warn	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0379---TSP200X.BS_Chrim_77_R2	NS.2150.TSP0379---TSP200X.BS_Chrim_77_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	28625.0	0.0	251.0	50.0	14.186899563318779	251.0	251	pass	pass	warn	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0380---TSP200X.BS_Chrim_79_R1	NS.2150.TSP0380---TSP200X.BS_Chrim_79_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	198333.0	0.0	251.0	47.0	9.993294106376649	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0380---TSP200X.BS_Chrim_79_R2	NS.2150.TSP0380---TSP200X.BS_Chrim_79_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	198333.0	0.0	251.0	47.0	9.909092284188713	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0381---TSP200X.BS_092_ii_R1	NS.2150.TSP0381---TSP200X.BS_092_ii_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3244180.0	0.0	251.0	48.0	4.833893664143706	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0381---TSP200X.BS_092_ii_R2	NS.2150.TSP0381---TSP200X.BS_092_ii_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3244180.0	0.0	251.0	48.0	5.297380550330547	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0382---TSP200X.BS_243_ii_R1	NS.2150.TSP0382---TSP200X.BS_243_ii_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1486893.0	0.0	251.0	49.0	6.167222523745824	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0382---TSP200X.BS_243_ii_R2	NS.2150.TSP0382---TSP200X.BS_243_ii_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1486893.0	0.0	251.0	49.0	6.5611984184470575	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0383---TSP200X.BS_246_ii_R1	NS.2150.TSP0383---TSP200X.BS_246_ii_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1160720.0	0.0	251.0	48.0	6.974119512027017	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
