Sample	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	>10	>50	>100	>500	>1k	>5k	>10k+
NS.2150.TSP0276---TSP200X.BS_374_R1										3.6622509639087983	0.3110440435562216	1.0167879278670517	1.5565580416243607	42.93766528416662	36.71084781973775	4.7606879532093584
NS.2150.TSP0276---TSP200X.BS_374_R2										4.00475518471177	0.3350389608405025	0.7864752578583659	1.492165420486031	43.562496303038486	34.914065676612196	5.440573480614341
NS.2150.TSP0277---TSP200X.BS_375_R1										11.06252931297941	15.94928665446238	59.72434452395722	0.0	1.6294234231508238	0.0	0.0
NS.2150.TSP0277---TSP200X.BS_375_R2										9.897574776464893	16.53025099475014	57.45495256970815	1.7792032921312615	1.7338154530462804	0.0	0.0
NS.2150.TSP0278---TSP200X.BS_376_R1										1.6327852681249837	0.8241222306879709	11.419006710026022	17.759300361082587	52.69284423390496	2.036748710813706	2.3091249728543928
NS.2150.TSP0278---TSP200X.BS_376_R2										1.520154003010862	0.797804794558364	11.155464272700168	17.588329045247587	51.7167066029159	2.985464677583802	2.6665267977753486
NS.2150.TSP0279---TSP200X.BS_377_R1										4.127734546402782	0.35406467270866376	1.0977492223067773	1.273010881162066	33.6517966964146	36.82927746844749	14.173494281740656
NS.2150.TSP0279---TSP200X.BS_377_R2										4.413010081062533	0.3835687247942763	0.9100293587791153	0.9305132447462696	33.27743480823569	36.07806669911277	15.241355525135708
NS.2150.TSP0280---TSP200X.BS_378_R1										2.118149586659065	0.31802309007981755	1.9819282117065753	7.013804755796276	61.716300242303305	15.005879418472064	2.700820743063474
NS.2150.TSP0280---TSP200X.BS_378_R2										2.3056674030786772	0.2772680302166477	1.7094854618015964	6.905347301406309	60.25839747244394	14.510657188331432	2.8607231090839984
NS.2150.TSP0281---TSP200X.BS_379_R1										2.8088204703887767	0.32662185393971316	1.4649022017569324	3.7273249281947614	49.57768611274799	27.984429692284785	5.220445125848205
NS.2150.TSP0281---TSP200X.BS_379_R2										3.1284317617836974	0.27917839780810794	1.5015035721914383	3.3918524247497626	49.2189371820293	25.99464300304865	6.195512636811058
